id,hotel_id,overall_rating,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,sleep_quality_rating,pic_num,tourism,mobile,review_date,helpful_count,owner_replied
119493499,238453,4,4,3,3,4,3,4,0,business,N,19/10/2011,0,N
119600824,238453,4,4,4,5,4,4,,0,,N,22/10/2011,0,N
119748014,238453,4,5,4,4,5,3,4,0,family,N,26/10/2011,0,N
120103319,238453,3,2,3,3,4,3,3,0,business,N,03/11/2011,0,N
120258269,238453,5,4,5,5,5,4,5,0,business,N,06/11/2011,0,N
120451030,238453,4,4,5,4,5,5,5,0,business,N,10/11/2011,1,N
120451777,238453,3,3,3,4,3,2,4,0,business,N,11/11/2011,2,N
120506035,238453,3,3,2,4,2,2,3,0,couple,N,12/11/2011,0,N
120592941,238453,3,3,3,4,4,4,4,0,business,N,14/11/2011,0,N
120628795,238453,4,4,3,5,4,4,4,2,friends,N,15/11/2011,0,N
121180234,238453,5,5,5,5,5,3,5,0,family,N,28/11/2011,0,N
121183526,238453,3,3,3,4,3,3,3,0,business,N,28/11/2011,0,N
121280514,238453,3,3,4,4,3,4,4,0,couple,N,01/12/2011,0,N
121337827,238453,5,5,5,4,5,5,5,0,solo,N,02/12/2011,0,N
121362748,238453,3,3,3,5,3,4,3,0,family,N,03/12/2011,0,N
121545249,238453,3,3,2,3,4,4,3,0,family,N,09/12/2011,1,N
122669456,238453,4,4,3,3,4,3,3,0,solo,N,06/01/2012,2,N
122725031,238453,4,5,4,4,4,3,4,0,couple,N,07/01/2012,0,N
122981695,238453,4,5,4,5,5,5,4,0,business,N,12/01/2012,1,N
123415086,238453,4,4,,,4,4,4,0,business,N,21/01/2012,0,N
123775829,238453,4,3,4,3,4,3,4,0,couple,N,29/01/2012,0,N
123846963,238453,4,4,4,4,4,4,4,1,couple,N,30/01/2012,0,N
123972901,238453,5,5,4,5,4,4,5,3,family,N,01/02/2012,0,N
124211419,238453,3,3,2,4,4,5,4,0,family,N,06/02/2012,1,N
124250040,238453,3,3,3,3,4,4,3,0,couple,N,07/02/2012,0,N
124380801,238453,2,2,2,4,3,4,3,0,friends,N,10/02/2012,4,N
124542918,238453,4,5,4,5,4,5,2,0,business,N,13/02/2012,1,N
124568412,238453,3,4,3,4,3,3,3,0,family,N,14/02/2012,1,N
125025247,238453,3,3,3,5,3,3,4,0,family,N,22/02/2012,1,N
125047311,238453,4,4,4,5,5,4,5,0,solo,N,22/02/2012,2,N
125328211,238453,5,4,4,4,4,4,4,0,friends,N,27/02/2012,1,N
125792088,238453,3,3,3,5,3,4,4,0,couple,N,08/03/2012,2,N
126666087,238453,3,4,3,3,3,2,5,0,family,N,26/03/2012,0,N
126821842,238453,3,3,3,4,4,4,4,0,business,N,28/03/2012,0,N
128280328,238453,3,3,3,3,4,4,4,0,business,N,21/04/2012,1,N
129045048,238453,3,4,3,3,4,3,4,0,business,N,29/04/2012,0,N
129228801,238453,4,4,4,5,5,4,3,5,family,N,02/05/2012,0,N
129902407,238453,4,4,4,5,4,5,5,0,business,N,14/05/2012,0,N
130601958,238453,3,3,3,3,4,4,4,0,family,N,25/05/2012,0,N
130634626,238453,3,5,3,4,4,5,5,0,solo,N,26/05/2012,0,N
130771951,238453,3,3,3,4,4,3,5,5,business,N,28/05/2012,0,N
131271615,238453,3,4,3,4,4,3,3,0,couple,N,04/06/2012,1,N
131762384,238453,4,4,4,4,5,5,4,0,friends,N,11/06/2012,2,N
131969325,238453,4,4,2,5,5,2,2,0,friends,N,14/06/2012,0,N
132014081,238453,4,4,4,5,4,3,5,0,couple,N,15/06/2012,0,N
132429065,238453,4,4,5,3,5,4,5,0,business,N,21/06/2012,0,N
132540803,238453,4,4,3,4,4,4,4,0,couple,N,22/06/2012,1,N
132855969,238453,4,4,4,5,4,4,4,0,family,N,26/06/2012,0,N
132880340,238453,3,3,3,3,3,3,4,0,business,N,27/06/2012,0,N
132943180,238453,3,4,3,3,3,4,3,0,couple,N,28/06/2012,1,N
133090396,238453,4,4,4,4,5,5,5,3,business,N,30/06/2012,0,N
133223134,238453,4,,,,,,,0,friends,N,01/07/2012,0,N
133657388,238453,3,3,3,4,3,5,4,0,friends,N,07/07/2012,0,N
133729694,238453,3,3,3,3,4,4,3,0,family,N,07/07/2012,0,N
133767272,238453,5,,5,5,5,5,5,0,friends,N,08/07/2012,0,N
134560217,238453,4,3,4,3,4,4,4,0,business,N,16/07/2012,0,N
134850706,238453,3,3,3,3,3,3,3,0,friends,N,19/07/2012,0,N
135395343,238453,4,3,4,4,4,4,4,0,family,N,25/07/2012,0,N
136108058,238453,4,3,3,3,4,3,,0,,N,02/08/2012,0,N
136369848,238453,3,3,4,3,4,3,4,0,business,N,06/08/2012,0,N
136509977,238453,3,,,,,,,0,couple,Y,07/08/2012,0,N
137140251,238453,4,4,4,4,5,3,5,0,couple,N,14/08/2012,0,N
137247962,238453,4,4,3,5,4,5,,0,,Y,15/08/2012,0,N
137391567,238453,3,3,2,4,4,5,3,0,business,N,16/08/2012,0,N
137485775,238453,3,3,3,4,3,3,4,0,solo,N,17/08/2012,0,N
137720697,238453,2,3,2,3,2,3,2,0,friends,N,20/08/2012,0,N
137744197,238453,3,3,4,4,4,3,4,0,business,N,20/08/2012,0,N
138190813,238453,3,4,3,4,4,4,4,0,business,N,24/08/2012,0,N
138255514,238453,5,3,3,4,5,4,3,0,family,N,24/08/2012,0,N
138403818,238453,3,3,2,4,3,3,3,0,family,N,26/08/2012,0,N
138460231,238453,3,3,3,3,3,4,3,0,business,N,26/08/2012,0,N
138631928,238453,3,4,3,5,4,4,2,0,business,N,28/08/2012,0,N
138785203,238453,3,3,3,4,3,3,3,8,couple,N,29/08/2012,2,N
139123116,238453,4,3,4,3,4,3,4,0,friends,N,01/09/2012,0,N
139249452,238453,2,2,1,3,1,3,2,0,business,N,03/09/2012,0,N
140589142,238453,2,2,2,5,2,3,3,0,family,N,18/09/2012,0,N
140990034,238453,4,4,4,4,4,4,4,0,business,N,23/09/2012,0,N
141032639,238453,4,4,3,5,4,4,4,0,business,N,23/09/2012,0,N
141076915,238453,5,4,3,5,3,4,5,0,couple,N,24/09/2012,0,N
141190496,238453,3,3,4,4,4,2,4,0,business,N,24/09/2012,0,N
141424234,238453,3,4,3,4,3,3,4,0,family,N,27/09/2012,0,N
141729129,238453,3,4,4,4,4,5,4,0,friends,N,01/10/2012,0,N
141840217,238453,5,5,5,5,5,5,5,0,couple,N,02/10/2012,0,N
141950110,238453,3,2,3,4,3,3,3,0,solo,N,03/10/2012,0,N
142224356,238453,4,5,5,5,5,5,,0,,N,07/10/2012,0,N
142592493,238453,4,4,4,3,4,4,4,0,solo,N,11/10/2012,0,N
142781655,238453,4,4,5,4,5,5,5,0,couple,N,14/10/2012,3,N
143230095,238453,3,3,2,4,4,4,2,0,business,N,19/10/2012,0,N
143782695,238453,4,4,3,4,4,3,3,0,business,N,26/10/2012,0,N
143978944,238453,3,3,4,4,4,3,4,0,couple,N,29/10/2012,0,N
144254899,238453,3,4,4,5,4,3,4,0,family,N,01/11/2012,0,N
144466291,238453,4,3,5,4,4,5,,1,,Y,04/11/2012,0,N
144720598,238453,2,2,3,5,2,3,4,0,friends,N,05/11/2012,1,N
145008981,238453,3,3,3,3,4,4,1,0,business,N,09/11/2012,0,N
145130980,238453,3,3,3,4,3,3,3,0,couple,N,11/11/2012,0,N
145485182,238453,5,4,4,3,4,4,4,1,solo,N,15/11/2012,0,N
145721234,238453,4,5,5,4,5,5,5,0,solo,N,19/11/2012,0,N
145937551,238453,3,4,2,3,3,3,3,0,solo,N,21/11/2012,0,N
146662652,238453,4,4,4,4,5,5,5,0,business,N,02/12/2012,0,N
148574623,238453,4,5,5,5,5,4,4,0,couple,N,01/01/2013,0,N
149314959,238453,5,5,5,5,5,5,5,8,family,N,09/01/2013,0,N
149546703,238453,4,3,3,3,4,5,3,0,business,N,12/01/2013,0,N
150089737,238453,4,4,,4,4,4,4,0,family,N,20/01/2013,0,N
150179361,238453,3,4,3,3,5,5,4,0,solo,N,21/01/2013,0,N
150417746,238453,3,3,4,5,4,2,,0,,N,23/01/2013,0,N
150460934,238453,3,4,3,4,4,4,4,0,couple,N,23/01/2013,0,N
151192169,238453,3,4,3,5,4,3,4,0,family,N,01/02/2013,0,N
152195454,238453,4,4,4,4,4,4,4,0,business,N,15/02/2013,0,N
152203255,238453,3,,,,,,,0,business,N,15/02/2013,0,N
154647195,238453,4,5,4,4,4,4,4,0,family,N,15/03/2013,1,N
155507587,238453,3,4,3,3,4,4,3,0,family,N,24/03/2013,0,N
155687266,238453,4,5,4,5,4,4,4,0,business,N,26/03/2013,0,N
157381810,238453,4,3,3,3,3,4,5,0,friends,N,11/04/2013,0,N
159356323,238453,3,3,3,4,5,3,5,0,business,N,01/05/2013,0,N
159700091,238453,5,4,5,4,5,5,5,0,family,N,05/05/2013,0,N
160776093,238453,4,4,3,5,4,5,5,0,couple,N,15/05/2013,1,N
161425636,238453,3,2,3,4,1,2,2,0,family,N,21/05/2013,0,N
162460861,238453,3,3,2,4,3,5,3,0,family,N,30/05/2013,0,N
162542146,238453,3,,,,,,,0,solo,N,31/05/2013,2,N
162565921,238453,3,,,,,,,0,family,N,31/05/2013,0,N
162866947,238453,3,3,2,3,4,4,,0,,Y,03/06/2013,0,N
163958511,238453,3,2,4,2,4,4,5,0,couple,N,14/06/2013,1,N
164077798,238453,4,3,3,4,4,4,4,0,business,N,15/06/2013,0,N
164471301,238453,5,5,5,5,4,5,5,0,solo,N,19/06/2013,0,N
164621980,238453,2,2,2,4,3,3,,1,,Y,20/06/2013,1,N
165629988,238453,4,4,4,3,4,4,5,0,couple,N,29/06/2013,1,N
165712759,238453,5,3,5,5,5,4,4,0,family,N,29/06/2013,1,N
166948750,238453,2,1,2,3,2,1,1,0,couple,N,09/07/2013,3,N
167678139,238453,2,3,2,4,3,2,4,0,business,N,15/07/2013,5,N
168016837,238453,3,2,4,4,4,2,3,0,family,N,18/07/2013,3,N
169451979,238453,5,5,5,5,4,5,,0,,Y,28/07/2013,0,N
170483590,238453,4,4,4,4,5,3,5,0,couple,N,02/08/2013,0,N
170581323,238453,4,4,5,4,3,4,5,0,family,N,03/08/2013,0,N
171424847,238453,4,3,3,5,4,5,3,0,family,N,08/08/2013,0,N
172322901,238453,3,3,2,4,3,3,2,0,family,N,15/08/2013,1,N
173061143,238453,3,2,3,3,3,4,2,0,couple,N,19/08/2013,1,N
174064481,238453,4,5,5,5,5,4,5,0,family,N,26/08/2013,0,N
174685823,238453,2,2,4,4,3,4,3,0,business,N,29/08/2013,1,N
175104398,238453,3,3,3,2,3,3,4,0,business,N,01/09/2013,0,N
175299894,238453,3,3,3,3,3,4,3,0,family,N,02/09/2013,0,N
175522218,238453,4,5,5,2,5,5,5,0,couple,N,03/09/2013,0,N
175641253,238453,3,3,3,3,3,4,5,0,business,N,03/09/2013,2,N
176314770,238453,4,4,4,3,4,4,4,0,couple,N,08/09/2013,0,N
177010519,238453,4,5,4,5,5,3,5,0,solo,N,13/09/2013,1,N
177179440,238453,4,4,4,4,5,4,5,0,family,N,14/09/2013,0,N
177779642,238453,5,5,5,5,5,5,5,0,business,N,19/09/2013,0,N
178673136,238453,3,2,3,4,4,4,4,0,business,N,26/09/2013,2,N
179317071,238453,5,4,5,5,5,5,5,0,business,N,01/10/2013,0,N
179443383,238453,4,4,4,4,5,4,5,0,business,N,02/10/2013,0,N
179719987,238453,3,3,3,3,4,3,4,0,business,N,04/10/2013,0,N
179882619,238453,4,4,4,4,4,5,5,0,family,N,05/10/2013,0,N
181247789,238453,4,3,4,3,3,4,4,0,solo,N,16/10/2013,1,N
182522065,238453,4,,,,,,,0,friends,N,26/10/2013,0,N
182944650,238453,4,5,5,5,5,3,5,0,family,N,30/10/2013,0,N
183123397,238453,4,5,5,5,5,5,5,0,family,N,01/11/2013,1,N
183341565,238453,3,2,3,3,3,4,2,0,couple,N,03/11/2013,0,N
183488688,238453,4,4,4,4,4,4,4,0,solo,N,04/11/2013,1,N
183612629,238453,4,4,5,5,5,4,5,2,couple,N,05/11/2013,1,N
183716878,238453,4,4,4,4,3,3,4,0,business,N,05/11/2013,0,N
184505432,238453,3,3,2,3,3,3,4,0,friends,N,12/11/2013,0,N
184769005,238453,3,3,3,4,3,3,3,0,business,N,15/11/2013,1,N
185372069,238453,5,5,5,5,5,5,5,0,family,N,20/11/2013,1,N
185461382,238453,3,4,3,4,3,4,3,2,business,N,21/11/2013,0,N
186396944,238453,4,5,4,5,4,4,4,0,business,N,30/11/2013,1,N
187381695,238453,4,5,,,5,5,5,0,business,N,11/12/2013,0,N
187755893,238453,5,5,5,5,5,5,5,0,business,N,15/12/2013,0,N
188542645,238453,4,4,,4,4,4,4,0,couple,N,25/12/2013,0,N
189773272,238453,5,5,5,5,5,5,,0,,Y,05/01/2014,0,N
190289831,238453,4,4,3,4,4,4,4,0,solo,N,09/01/2014,3,N
190297959,238453,3,3,3,4,3,3,4,0,friends,N,09/01/2014,0,N
190419389,238453,5,5,5,4,5,5,5,0,friends,N,10/01/2014,0,N
190602007,238453,4,4,4,4,5,4,5,0,solo,N,12/01/2014,0,N
190697161,238453,3,,,,,,,0,couple,Y,13/01/2014,1,N
191394148,238453,2,2,3,4,1,4,3,0,solo,N,19/01/2014,0,N
191614207,238453,5,5,5,5,5,5,5,0,business,N,21/01/2014,0,N
191783962,238453,4,3,4,4,4,4,4,0,friends,N,23/01/2014,0,N
191867759,238453,3,3,3,3,3,3,3,0,business,N,23/01/2014,1,N
191971056,238453,2,1,2,4,2,2,4,0,couple,N,24/01/2014,1,N
191993052,238453,5,5,5,5,5,5,5,0,friends,N,25/01/2014,2,N
192257232,238453,3,3,2,4,3,2,4,0,business,N,27/01/2014,1,N
192456897,238453,4,5,3,3,3,5,5,0,friends,N,29/01/2014,1,N
192627309,238453,2,,,,,,,0,couple,Y,30/01/2014,1,N
192825374,238453,3,3,3,4,2,3,4,0,couple,N,02/02/2014,0,N
193403052,238453,5,5,4,5,5,5,5,0,couple,N,07/02/2014,0,N
193618267,238453,4,4,4,3,4,4,5,0,family,N,09/02/2014,0,N
193625598,238453,5,5,5,4,5,5,5,0,solo,N,09/02/2014,1,N
194818832,238453,5,5,5,4,5,5,5,0,couple,N,21/02/2014,2,N
195008460,238453,4,4,4,5,4,4,4,0,friends,N,22/02/2014,0,N
195524757,238453,4,3,,4,4,4,4,0,family,N,26/02/2014,0,N
195545046,238453,4,4,4,5,5,5,5,0,couple,N,27/02/2014,0,N
195676071,238453,4,4,4,5,5,5,4,0,friends,N,28/02/2014,0,N
195961504,238453,3,4,4,4,3,3,4,0,family,N,02/03/2014,0,N
197253216,238453,4,5,4,4,5,4,5,0,business,N,13/03/2014,1,N
198527576,238453,4,5,4,3,4,5,4,0,solo,N,24/03/2014,1,N
201069061,238453,5,5,5,4,5,5,5,6,solo,N,14/04/2014,0,N
201388257,238453,4,4,5,4,5,4,4,3,couple,N,16/04/2014,0,N
201792010,238453,3,3,2,3,4,3,4,0,business,N,19/04/2014,0,N
202008277,238453,4,3,4,4,4,4,4,4,business,N,20/04/2014,0,N
202700152,238453,3,3,4,4,4,3,4,0,business,N,25/04/2014,0,N
202964642,238453,2,2,3,3,4,4,1,0,couple,N,27/04/2014,0,N
203134862,238453,4,3,4,3,4,4,3,0,business,N,28/04/2014,0,N
203262722,238453,5,4,5,5,5,5,5,0,couple,N,28/04/2014,1,N
203621001,238453,3,2,3,4,4,3,5,0,couple,N,01/05/2014,0,N
203843403,238453,2,3,2,4,3,2,4,0,business,N,03/05/2014,0,N
204735391,238453,2,3,2,4,4,3,3,0,business,N,08/05/2014,0,N
205298678,238453,5,5,5,5,5,5,5,0,family,N,12/05/2014,1,N
205533326,238453,5,5,5,5,5,5,5,0,family,N,14/05/2014,0,N
205782119,238453,4,4,4,4,4,4,4,0,family,N,16/05/2014,0,N
205920363,238453,4,5,4,4,5,4,5,0,couple,N,17/05/2014,0,N
207849061,238453,4,4,4,3,4,4,4,0,business,N,29/05/2014,0,N
207902887,238453,3,4,3,4,3,3,5,0,couple,N,29/05/2014,0,N
207905119,238453,5,,5,5,5,5,5,0,couple,N,29/05/2014,0,N
209773079,238453,4,4,3,5,4,5,5,0,couple,N,10/06/2014,0,N
210185833,238453,2,,,,,,,0,business,N,13/06/2014,0,N
210233414,238453,4,4,4,3,5,4,5,0,business,N,13/06/2014,0,N
210681386,238453,4,3,4,5,4,4,5,0,couple,N,16/06/2014,0,N
210699242,238453,4,4,5,5,5,4,5,0,friends,N,17/06/2014,2,N
210736042,238453,2,3,2,5,2,2,2,0,business,N,17/06/2014,0,N
210771934,238453,4,3,5,4,5,4,5,0,business,N,17/06/2014,0,N
211288476,238453,4,4,4,5,4,5,,0,,Y,20/06/2014,1,N
211303754,238453,4,4,5,4,5,5,5,0,business,N,20/06/2014,1,N
212363903,238453,2,2,2,4,2,3,1,0,couple,N,27/06/2014,3,N
212583967,238453,3,,,,,,,0,business,Y,29/06/2014,0,N
212766108,238453,4,4,4,4,4,4,4,0,solo,N,30/06/2014,1,N
212909477,238453,4,5,5,5,5,5,5,0,family,N,30/06/2014,0,N
213474770,238453,4,4,5,3,4,4,4,0,business,N,03/07/2014,0,N
214058226,238453,5,5,4,5,5,5,3,0,couple,N,07/07/2014,3,N
214218609,238453,3,2,,,,3,2,0,family,N,07/07/2014,2,N
214821447,238453,4,,,,5,4,5,0,family,N,11/07/2014,2,N
215097114,238453,4,5,,,,5,5,0,family,N,12/07/2014,3,N
215226263,238453,4,4,4,3,4,4,,0,,N,13/07/2014,1,N
215549423,238453,3,5,4,4,4,3,,0,,Y,15/07/2014,0,N
215889056,238453,4,4,,,4,5,,0,business,N,17/07/2014,2,N
216245832,238453,5,5,,,,5,5,0,solo,N,19/07/2014,3,N
216423881,238453,4,4,,,,4,4,0,family,N,20/07/2014,2,N
216559275,238453,4,,,,5,5,5,0,family,N,21/07/2014,0,N
217186885,238453,3,,,3,3,3,,0,couple,N,24/07/2014,0,N
217490421,238453,4,3,,5,,3,,0,friends,N,25/07/2014,0,N
217546333,238453,3,,4,,,2,4,0,family,N,26/07/2014,0,N
218635113,238453,4,3,4,,,4,,8,business,N,31/07/2014,0,N
218692551,238453,1,1,1,5,4,1,,0,,N,31/07/2014,0,N
219199555,238453,3,4,,,3,4,,0,friends,N,03/08/2014,0,N
219504893,238453,2,,1,,,3,2,0,couple,N,04/08/2014,1,N
219801081,238453,5,4,5,,,5,,0,business,N,05/08/2014,1,N
220121171,238453,4,4,4,,,5,,0,family,N,06/08/2014,0,N
220704810,238453,4,,,,5,4,4,0,couple,N,09/08/2014,0,N
221248852,238453,3,2,3,,,3,,0,business,N,11/08/2014,0,N
222561961,238453,3,3,3,,,4,,0,couple,N,18/08/2014,2,N
222836156,238453,1,,,,1,1,1,0,business,N,19/08/2014,0,N
224100387,238453,3,,2,,,3,3,0,business,N,24/08/2014,0,N
224245758,238453,4,4,,,,5,2,0,family,N,25/08/2014,2,N
224327111,238453,4,5,,,5,4,,0,couple,N,25/08/2014,1,N
224519869,238453,5,,,4,,5,5,0,family,N,26/08/2014,1,N
225907952,238453,5,5,,,5,5,,0,couple,N,01/09/2014,1,N
226060316,238453,3,3,3,5,4,4,,0,,Y,01/09/2014,0,N
226589429,238453,4,,4,,5,5,,0,solo,N,03/09/2014,0,N
226692790,238453,5,,5,,5,5,,0,family,N,03/09/2014,0,N
227017692,238453,4,,,,,,,2,business,Y,04/09/2014,0,N
228026228,238453,4,,,,,,,0,business,Y,09/09/2014,3,N
228662698,238453,4,,,,,,,0,business,Y,13/09/2014,0,N
228733725,238453,4,,,,4,3,5,0,family,N,13/09/2014,0,N
231054992,238453,4,4,5,4,4,4,,0,,N,26/09/2014,1,N
231209796,238453,4,,,5,,4,5,5,business,N,27/09/2014,1,N
231663496,238453,1,,,2,2,1,,0,business,N,29/09/2014,1,N
231772795,238453,4,,,,,,,0,business,Y,30/09/2014,1,N
232430044,238453,4,4,4,,,4,,0,solo,N,03/10/2014,0,N
232478288,238453,4,,,,,4,,0,business,N,03/10/2014,1,N
233888407,238453,3,,,,,,,0,business,Y,12/10/2014,1,N
234114908,238453,5,,,5,,5,5,0,couple,N,13/10/2014,1,N
234289114,238453,4,,4,5,,4,,0,business,N,14/10/2014,2,N
235170109,238453,4,4,4,4,4,5,,0,,Y,19/10/2014,1,N
235286164,238453,4,,,,,,,0,,Y,19/10/2014,0,N
235472146,238453,4,,4,4,,4,,0,couple,N,20/10/2014,1,N
235849711,238453,4,4,,,3,4,,0,family,N,23/10/2014,0,N
235909340,238453,5,,5,5,,5,,0,business,N,23/10/2014,3,N
236480721,238453,5,5,5,5,5,5,,8,,Y,27/10/2014,1,N
236510359,238453,4,,4,3,,4,,4,solo,N,27/10/2014,0,N
236923941,238453,4,,,3,,4,5,0,couple,N,29/10/2014,0,N
236953181,238453,4,,,5,,5,5,0,business,N,29/10/2014,0,N
237420700,238453,5,,,,,,,0,couple,Y,01/11/2014,0,N
238731677,238453,4,,4,,4,4,,8,couple,N,08/11/2014,0,N
239473761,238453,5,4,5,5,5,5,5,0,family,N,12/11/2014,0,N
239608534,238453,5,4,4,4,5,4,4,0,couple,N,12/11/2014,0,N
239654817,238453,5,3,5,4,4,4,5,0,couple,N,13/11/2014,0,N
239746199,238453,5,,5,,,5,5,0,couple,N,13/11/2014,2,N
239794071,238453,3,,,3,,3,3,0,business,N,14/11/2014,0,N
239897534,238453,4,,,,,,,0,business,Y,15/11/2014,1,N
240024781,238453,3,2,2,4,2,3,4,0,friends,N,15/11/2014,0,N
240194111,238453,5,5,5,5,4,4,5,0,business,N,17/11/2014,0,N
240197277,238453,5,5,5,5,5,5,5,0,business,N,17/11/2014,0,N
240210203,238453,5,5,5,5,5,5,5,0,business,N,17/11/2014,1,N
240346164,238453,4,4,4,5,4,4,4,0,couple,N,18/11/2014,0,N
240386254,238453,2,,,3,,1,3,0,solo,N,18/11/2014,0,N
240934256,238453,5,5,5,4,5,5,5,0,family,N,22/11/2014,0,N
240937699,238453,4,,,,,,,0,business,Y,22/11/2014,0,N
241202996,238453,5,4,5,4,5,4,5,0,friends,N,23/11/2014,0,N
241203936,238453,5,5,5,5,5,5,5,0,couple,N,23/11/2014,0,N
241249611,238453,5,4,5,5,5,5,5,0,couple,N,24/11/2014,0,N
241994203,238453,5,5,5,5,5,5,,0,,N,29/11/2014,0,N
242056740,238453,4,,4,4,,5,,0,couple,N,30/11/2014,0,N
242342930,238453,3,4,3,4,4,3,4,0,business,N,01/12/2014,1,N
243024087,238453,3,3,4,3,4,4,4,0,business,N,04/12/2014,0,N
243187439,238453,5,,,,,,,0,business,Y,06/12/2014,0,N
243360753,238453,1,1,,4,,1,,0,solo,N,07/12/2014,2,N
243364825,238453,5,,,,,,,0,couple,Y,07/12/2014,1,N
243633214,238453,4,,4,4,,4,,0,business,N,09/12/2014,0,N
243655156,238453,4,,4,4,,4,,0,business,N,09/12/2014,0,N
243803037,238453,4,,,,,,,0,business,N,09/12/2014,0,N
243991896,238453,4,4,4,4,5,4,5,0,couple,N,11/12/2014,0,N
244103618,238453,4,5,5,5,5,5,4,0,solo,N,11/12/2014,1,N
244487480,238453,2,5,5,5,5,2,5,0,friends,N,14/12/2014,1,N
245114014,238453,5,,,4,,5,5,0,friends,N,19/12/2014,0,N
245161718,238453,2,2,3,,,2,,0,family,N,19/12/2014,2,N
245194977,238453,5,5,5,5,5,3,3,0,family,N,19/12/2014,0,N
245306695,238453,4,4,3,3,4,4,,0,,Y,20/12/2014,0,N
245705048,238453,5,5,4,4,4,5,5,0,business,N,23/12/2014,0,N
245830876,238453,2,,,,3,1,3,0,friends,N,25/12/2014,3,N
246194087,238453,3,,,,3,4,4,0,business,N,28/12/2014,0,N
246278849,238453,4,3,4,4,4,4,5,0,couple,N,28/12/2014,0,N
246495690,238453,5,4,5,4,5,4,4,0,couple,N,30/12/2014,0,N
247379621,238453,4,,,,,,,0,friends,N,04/01/2015,0,N
247477948,238453,4,,,,,,,1,solo,Y,04/01/2015,1,N
247513443,238453,4,4,5,4,5,5,5,0,family,N,04/01/2015,0,N
247614592,238453,4,4,4,5,5,4,4,0,couple,N,05/01/2015,0,N
248028417,238453,5,4,4,4,5,5,4,0,couple,N,07/01/2015,1,N
248403396,238453,4,4,,,5,5,,0,family,N,09/01/2015,0,N
248437597,238453,3,,4,4,,3,,0,couple,N,09/01/2015,0,N
248584947,238453,3,3,5,5,4,1,4,0,business,N,10/01/2015,1,N
249119603,238453,3,,3,,2,3,,0,business,N,13/01/2015,1,N
249127246,238453,4,4,4,5,5,4,5,0,family,N,13/01/2015,0,N
249290128,238453,4,,5,5,,5,,0,family,N,14/01/2015,2,N
249323206,238453,4,4,4,4,4,4,5,0,friends,N,14/01/2015,0,N
249347305,238453,3,,,4,,3,3,0,friends,N,14/01/2015,0,N
249408198,238453,4,5,,,4,4,,2,family,N,15/01/2015,2,N
249851617,238453,5,4,5,4,5,5,5,0,business,N,18/01/2015,0,N
250222230,238453,4,4,4,4,4,4,4,0,family,N,20/01/2015,0,N
250951955,238453,5,,5,,5,5,,6,friends,N,25/01/2015,2,N
250976057,238453,4,3,4,4,5,4,4,0,business,N,25/01/2015,0,N
251083056,238453,5,5,5,5,5,5,5,0,solo,N,26/01/2015,0,N
251193549,238453,4,4,4,,,4,,0,business,N,26/01/2015,0,N
251317276,238453,2,,3,,,4,2,0,business,N,27/01/2015,0,N
251458939,238453,5,4,,,,3,5,0,business,N,28/01/2015,0,N
252225565,238453,4,4,4,5,4,4,5,0,business,N,02/02/2015,0,N
252687181,238453,5,4,4,4,5,5,5,0,business,N,04/02/2015,1,N
252691121,238453,4,3,4,3,4,3,4,0,business,N,04/02/2015,0,N
252835827,238453,3,,,4,,3,,0,family,N,05/02/2015,2,N
252955150,238453,4,,5,3,,4,,0,friends,N,06/02/2015,0,N
252988182,238453,5,,5,,5,5,,0,friends,N,06/02/2015,1,N
253206413,238453,3,,,5,3,4,,0,solo,N,08/02/2015,0,N
253286879,238453,3,3,4,3,4,3,4,0,family,N,08/02/2015,0,N
253290103,238453,4,5,,,5,5,,0,business,N,08/02/2015,1,N
253397246,238453,5,5,5,5,5,5,5,0,solo,N,09/02/2015,1,N
253913528,238453,4,5,5,4,5,5,4,0,business,N,12/02/2015,0,N
254228455,238453,3,,,4,,3,5,0,business,N,15/02/2015,0,N
254603255,238453,4,4,4,5,4,5,3,0,family,N,16/02/2015,0,N
254622430,238453,2,3,3,4,4,2,3,0,couple,N,17/02/2015,1,N
254641450,238453,4,,,,4,4,4,0,couple,N,17/02/2015,1,N
254679351,238453,2,1,,,,1,1,0,family,N,17/02/2015,1,N
254992811,238453,4,,,,,,,4,family,N,18/02/2015,1,N
255142822,238453,3,3,,,5,4,,0,business,N,18/02/2015,2,N
255151961,238453,3,,,,,,,0,family,Y,18/02/2015,1,N
255286835,238453,2,2,,,3,4,,0,family,N,19/02/2015,0,N
255565406,238453,3,,,4,2,3,,0,couple,N,21/02/2015,0,N
256107168,238453,4,,4,,4,4,,0,family,N,23/02/2015,0,N
256126433,238453,3,,,,,,,0,friends,Y,24/02/2015,0,N
257329276,238453,5,5,5,5,4,5,,0,,Y,02/03/2015,0,N
257337328,238453,3,3,2,4,3,2,3,0,couple,N,02/03/2015,0,N
257464626,238453,4,,,4,,4,4,0,business,N,03/03/2015,0,N
257524606,238453,4,,,,,,,0,business,Y,03/03/2015,0,N
257598471,238453,4,4,,,,4,5,0,solo,N,03/03/2015,1,N
257607739,238453,5,,,5,5,5,,0,couple,N,04/03/2015,2,N
257799211,238453,2,,,,,,,0,business,Y,05/03/2015,1,N
258376008,238453,4,,4,4,,4,,0,family,N,08/03/2015,4,N
